username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Slate;2016-09-20 16:57;11;17;"Apple has officially ruined the fun of emoji: http://slate.me/2d6vGiW pic.twitter.com/BB1w18GGhX";;;;"778382504961118208";https://twitter.com/Slate/status/778382504961118208
CNBC;2016-09-20 16:36;17;14;"This is how much it actually costs to make an Apple iPhone 7 http://cnb.cx/2cPTk3X";;;;"778377369606299648";https://twitter.com/CNBC/status/778377369606299648
arstechnica;2016-09-20 16:25;14;8;"Patent enforcement company slams Apple with $22M verdict after East Texas trial http://arstechnica.com/tech-policy/2016/09/patent-firm-hits-apple-with-22-1m-verdict-over-lte-patent/ … by @ joemullin";;@;;"778374596869361664";https://twitter.com/arstechnica/status/778374596869361664
jptechcrunch;2016-09-20 16:24;19;28;"AppleがSierra正式公開―macOSは安定したプラットフォームになった http://tcrn.ch/2cFP73x pic.twitter.com/G2AvKBdGz8";;;;"778374305390399489";https://twitter.com/jptechcrunch/status/778374305390399489
Techmeme;2016-09-20 16:11;11;7;"IHS estimates iPhone 7 $649 base model costs Apple $225 to make, up 18% YoY ( @ benfoxrubin) http://www.cnet.com/news/the-iphone-7-costs-apple-more-than-you-think/ …http://www.techmeme.com/160920/p24#a160920p24 …";;@;#a160920p24;"778370955026370561";https://twitter.com/Techmeme/status/778370955026370561
ReutersBiz;2016-09-20 16:04;12;8;"Apple's iPhone 7 more expensive to make: IHS Markit http://reut.rs/2dhFsCf";;;;"778369307050999808";https://twitter.com/ReutersBiz/status/778369307050999808
t3n;2016-09-20 15:58;2;4;"macOS Sierra ist da: Apple veröffentlicht finale Version seines Desktop-OS http://t3n.de/news/macos-sierra-download-747796/ …";;;;"778367687491776512";https://twitter.com/t3n/status/778367687491776512
WSJTech;2016-09-20 15:48;5;5;"In MacOS Sierra, "iCloud Drive is so straightforward, it makes you wonder why Apple didn’t deliver it before." http://on.wsj.com/2cn1aVy";;;;"778365177385390080";https://twitter.com/WSJTech/status/778365177385390080
mochi_wsj;2016-09-20 15:28;3;9;"Apple’s Siri: A lot smarter, but still kind of dumb http://on.wsj.com/2d8CUHB  via @ JoannaStern";;@;;"778360151610765312";https://twitter.com/mochi_wsj/status/778360151610765312
reasonrally;2016-09-20 15:22;7;9;"Religion in US 'worth more than Google and Apple combined' http://buff.ly/2cSZbJc # religion # USApic.twitter.com/AYChg4EC3I";;;# #;"778358585277423616";https://twitter.com/reasonrally/status/778358585277423616
hdBerretz;2016-09-20 15:21;0;0;"# apple „Musik-Hersteller Plugin Alliance warnt vor Update“ auf macOS Sierra http://www.heise.de/newsticker/meldung/macOS-Sierra-Musik-Hersteller-Plugin-Alliance-warnt-vor-Update-3328137.html …";;;#;"778358545226006529";https://twitter.com/hdBerretz/status/778358545226006529
YEARSofLIVING;2016-09-20 15:15;11;14;"Apple joins pledge to go 100% renewable energy "Everybody has a responsibility to address climate change" http://mashable.com/2016/09/19/apple-renewable-energy-supply-chain/#Sdpoz5XRZ057 … @ mashablepic.twitter.com/q25agnNLXF";;@;#Sdpoz5XRZ057;"778356866367774720";https://twitter.com/YEARSofLIVING/status/778356866367774720
welt;2016-09-20 15:12;1;3;"Akkulaufzeit: Die neue Apple Watch ist eine 24-Stunden-Uhr http://to.welt.de/htz8V6D pic.twitter.com/Vj8E695skT";;;;"778356283367890948";https://twitter.com/welt/status/778356283367890948
PeterMcGuireIE;2016-09-20 15:06;2;3;"Ireland fights to stop this company paying tax. Apple are morally bankrupt. I think we are too. http://www.irishtimes.com/opinion/your-new-iphone-s-features-include-oppression-inequality-and-tax-avoidance-1.2798656#.V-GyyEO4QGw.twitter … via @ IrishTimesOpEd";;@;#;"778354728497471489";https://twitter.com/PeterMcGuireIE/status/778354728497471489
MarkusGr1mm;2016-09-20 14:54;0;0;"iPhone 7 kurios: Hydraulik-Presse plättet Apple-Handy http://bit.ly/2cS4e7A";;;;"778351732665438210";https://twitter.com/MarkusGr1mm/status/778351732665438210
Hierkaufich;2016-09-20 14:33;0;0;"iPhone 7 kurios: Hydraulik-Presse plättet Apple-Handy: Der YouTube-Channel "Hydraulic Press" hat schon viele... http://bit.ly/2cS4e7A";;;;"778346252450750464";https://twitter.com/Hierkaufich/status/778346252450750464
TheRegister;2016-09-20 16:56;4;1;"FYI Apple snuck a batch of security fixes into macOS Sierra, which was officially released today http://reg.cx/2nD7";;;;"778382465702453248";https://twitter.com/TheRegister/status/778382465702453248
Elementum;2016-09-20 16:48;2;3;"Apple's suppliers are using more renewable energy in their # SupplyChain:http://hubs.ly/H04rbyX0";;;#;"778380242037641216";https://twitter.com/Elementum/status/778380242037641216
